FILE                  	FILTER            	OBJECT            	EXPTIME	
SUPA0125903_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125903_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125904_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125905_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125906_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125907_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125908_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125909_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125910_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125911_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_10OCF.fits	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_1OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_2OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_3OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_4OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_5OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_6OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_7OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_8OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125912_9OCF.fits 	W-C-RC            	MACSJ0416-24      	240.00 	
SUPA0125897_10OCF.fits	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_1OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_2OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_3OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_4OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_5OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_6OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_7OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_8OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125897_9OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_10OCF.fits	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_1OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_2OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_3OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_4OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_5OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_6OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_7OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_8OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125898_9OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_10OCF.fits	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_1OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_2OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_3OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_4OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_5OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_6OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_7OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_8OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125899_9OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_10OCF.fits	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_1OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_2OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_3OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_4OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_5OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_6OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_7OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_8OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125900_9OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_10OCF.fits	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_1OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_2OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_3OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_4OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_5OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_6OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_7OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_8OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0125901_9OCF.fits 	W-J-B             	MACSJ0416-24      	480.00 	
SUPA0126096_10OCF.fits	W-J-B             	MACSJ0416-24      	300.00 	
SUPA0126096_1OCF.fits 	W-J-B             	MACSJ0416-24      	300.00 	
SUPA0126096_2OCF.fits 	W-J-B             	MACSJ0416-24      	300.00 	
SUPA0126096_3OCF.fits 	W-J-B             	MACSJ0416-24      	300.00 	
SUPA0126096_4OCF.fits 	W-J-B             	MACSJ0416-24      	300.00 	
SUPA0126096_5OCF.fits 	W-J-B             	MACSJ0416-24      	300.00 	
SUPA0126096_6OCF.fits 	W-J-B             	MACSJ0416-24      	300.00 	
